transaction_id,timestamp,user_id,transaction_type,electricity_quantity,price_per_mwh,total_cost,carbon_tax_fee,transaction_status
TXN6402,2025-02-14 10:17:11,U9762,,0.0,0.0,0.0,0.0,Success
TXN4198,2025-02-14 10:19:36,U2990,Sell,12.11,32.02,387.76,0.0,Pending
TXN6098,2025-02-14 10:40:27,U7812,,0.0,0.0,0.0,0.0,Pending
TXN5845,2025-02-14 10:29:12,U6165,Sell,58.5,31.15,1822.27,117.0,Failed
TXN3898,2025-02-14 10:07:13,U3082,Sell,55.91,39.39,2202.29,111.82,Success
TXN4570,2025-02-14 10:52:31,U2066,Buy,28.72,37.64,1081.02,0.0,Failed
TXN7812,2025-02-14 10:22:03,U7850,,0.0,0.0,0.0,0.0,Pending
TXN5366,2025-02-14 10:20:00,U8853,Buy,30.56,30.87,943.39,0.0,Failed
TXN5078,2025-02-14 10:17:59,U2429,Sell,43.18,34.59,1493.6,0.0,Pending
TXN7007,2025-02-14 10:28:47,U3572,,0.0,0.0,0.0,0.0,Pending
TXN1807,2025-02-14 10:59:11,U4871,,0.0,0.0,0.0,0.0,Pending
TXN8978,2025-02-14 10:31:00,U5193,Buy,13.01,37.35,485.92,0.0,Failed
TXN8686,2025-02-14 10:08:19,U2834,,0.0,0.0,0.0,0.0,Success
TXN5511,2025-02-14 10:02:24,U5022,Buy,52.96,36.84,1951.05,0.0,Failed
TXN3215,2025-02-14 10:55:40,U1868,Buy,69.79,34.37,2398.68,0.0,Pending
TXN2580,2025-02-14 10:57:31,U9217,Sell,55.79,35.08,1957.11,0.0,Failed
TXN9388,2025-02-14 10:20:47,U6728,,0.0,0.0,0.0,0.0,Failed
TXN6824,2025-02-14 10:31:45,U8816,Buy,36.3,35.99,1306.44,0.0,Success
TXN1887,2025-02-14 10:25:38,U3898,Sell,18.68,35.39,661.09,37.36,Pending
TXN9466,2025-02-14 10:27:09,U7430,,0.0,0.0,0.0,0.0,Success
TXN1342,2025-02-14 10:15:37,U4068,Sell,15.44,32.28,498.4,0.0,Success
TXN2583,2025-02-14 10:18:36,U3759,Sell,99.79,33.74,3366.91,0.0,Pending
TXN3912,2025-02-14 10:57:17,U5624,,0.0,0.0,0.0,0.0,Success
TXN7841,2025-02-14 10:58:54,U2157,Sell,80.79,39.42,3184.74,363.56,Failed
TXN8829,2025-02-14 10:03:40,U5931,Buy,56.94,34.24,1949.63,0.0,Failed
TXN8350,2025-02-14 10:28:04,U9043,Buy,20.22,36.37,735.4,0.0,Pending
TXN7619,2025-02-14 10:51:14,U2118,Buy,98.84,31.2,3083.81,0.0,Failed
TXN4132,2025-02-14 10:46:41,U5983,,0.0,0.0,0.0,0.0,Success
TXN3920,2025-02-14 10:59:24,U1827,Sell,61.93,30.43,1884.53,0.0,Pending
TXN2703,2025-02-14 10:46:14,U8391,Buy,46.4,32.52,1508.93,0.0,Success
TXN4351,2025-02-14 10:20:24,U3442,Buy,36.31,36.26,1316.6,163.4,Success
TXN2226,2025-02-14 10:51:51,U8869,Sell,75.48,39.62,2990.52,150.96,Success
TXN2697,2025-02-14 10:33:47,U3224,Sell,58.78,31.33,1841.58,117.56,Pending
TXN1324,2025-02-14 10:49:58,U9033,,0.0,0.0,0.0,0.0,Success
TXN3355,2025-02-14 10:18:41,U1989,,0.0,0.0,0.0,0.0,Failed
TXN7877,2025-02-14 10:47:43,U6226,Sell,45.3,34.81,1576.89,0.0,Pending
TXN6184,2025-02-14 10:47:06,U9704,,0.0,0.0,0.0,0.0,Success
TXN8236,2025-02-14 10:34:55,U7095,,0.0,0.0,0.0,0.0,Failed
TXN8587,2025-02-14 10:08:23,U3915,Buy,86.88,36.56,3176.33,0.0,Pending
TXN8836,2025-02-14 10:00:04,U9019,,0.0,0.0,0.0,0.0,Success
TXN8185,2025-02-14 10:39:25,U7945,Sell,37.55,31.83,1195.22,0.0,Failed
TXN1174,2025-02-14 10:14:58,U9930,Buy,47.8,37.83,1808.27,95.6,Pending
TXN2436,2025-02-14 10:44:57,U9855,Sell,64.09,35.11,2250.2,0.0,Success
TXN1126,2025-02-14 10:14:18,U3313,Sell,59.76,39.31,2349.17,0.0,Failed
TXN4391,2025-02-14 10:32:06,U7013,Sell,57.82,37.86,2189.07,0.0,Failed
TXN7332,2025-02-14 10:22:08,U4512,Buy,33.46,39.53,1322.67,66.92,Failed
TXN2828,2025-02-14 10:15:11,U3112,Buy,41.14,34.6,1423.44,82.28,Success
TXN7906,2025-02-14 10:26:50,U6012,Sell,75.78,30.03,2275.67,0.0,Failed
TXN8266,2025-02-14 10:15:51,U2606,Buy,69.35,34.24,2374.54,0.0,Pending
TXN9049,2025-02-14 10:29:55,U8020,Buy,98.2,31.52,3095.26,0.0,Success
TXN1997,2025-02-14 10:03:20,U3367,Sell,57.31,38.45,2203.57,0.0,Success
TXN8533,2025-02-14 10:44:43,U4920,,0.0,0.0,0.0,0.0,Success
TXN4667,2025-02-14 10:51:35,U4327,Buy,75.2,35.27,2652.3,0.0,Failed
TXN7529,2025-02-14 10:35:38,U9672,Sell,56.15,39.6,2223.54,0.0,Success
TXN7207,2025-02-14 10:23:47,U3957,,0.0,0.0,0.0,0.0,Success
TXN9047,2025-02-14 10:55:10,U4860,Sell,30.96,36.32,1124.47,61.92,Failed
TXN9565,2025-02-14 10:01:42,U7175,,0.0,0.0,0.0,0.0,Failed
TXN4227,2025-02-14 10:14:14,U5740,Sell,15.18,33.95,515.36,68.31,Failed
TXN8109,2025-02-14 10:12:38,U9758,Buy,50.46,34.4,1735.82,0.0,Failed
TXN4750,2025-02-14 10:47:52,U8899,Buy,98.5,30.45,2999.32,0.0,Pending
TXN9214,2025-02-14 10:53:44,U4730,Buy,42.54,36.92,1570.58,191.43,Pending
TXN3585,2025-02-14 10:17:29,U3298,Buy,14.98,32.35,484.6,29.96,Success
TXN7382,2025-02-14 10:23:54,U2780,,0.0,0.0,0.0,0.0,Failed
TXN7698,2025-02-14 10:51:29,U7446,Buy,22.71,33.01,749.66,0.0,Pending
TXN3989,2025-02-14 10:18:03,U8653,Buy,63.95,33.48,2141.05,127.9,Failed
TXN9575,2025-02-14 10:22:02,U1565,Sell,22.59,39.29,887.56,45.18,Failed
TXN6814,2025-02-14 10:35:49,U1135,Sell,49.03,36.87,1807.74,220.63,Pending
TXN6128,2025-02-14 10:47:06,U1268,Buy,88.41,36.16,3196.91,0.0,Success
TXN6648,2025-02-14 10:49:12,U8991,Sell,30.31,32.87,996.29,0.0,Pending
TXN7418,2025-02-14 10:06:50,U2007,Sell,74.94,35.74,2678.36,0.0,Success
TXN3632,2025-02-14 10:09:39,U8033,Sell,75.74,30.85,2336.58,151.48,Success
TXN1171,2025-02-14 10:10:05,U9139,Buy,51.42,33.63,1729.25,0.0,Pending
TXN8158,2025-02-14 10:47:21,U4985,,0.0,0.0,0.0,0.0,Success
TXN5131,2025-02-14 10:24:27,U4937,,0.0,0.0,0.0,0.0,Pending
TXN9449,2025-02-14 10:59:34,U2152,Buy,54.82,38.72,2122.63,109.64,Failed
TXN2325,2025-02-14 10:23:45,U6995,,0.0,0.0,0.0,0.0,Failed
TXN3568,2025-02-14 10:59:02,U3353,Sell,38.69,39.44,1525.93,0.0,Success
TXN3083,2025-02-14 10:06:32,U5975,,0.0,0.0,0.0,0.0,Success
TXN4105,2025-02-14 10:42:27,U7121,,0.0,0.0,0.0,0.0,Failed
TXN4261,2025-02-14 10:14:14,U1848,Buy,38.51,35.84,1380.2,77.02,Success
TXN6721,2025-02-14 10:50:22,U8132,,0.0,0.0,0.0,0.0,Pending
TXN4418,2025-02-14 10:28:04,U2834,,0.0,0.0,0.0,0.0,Failed
TXN8941,2025-02-14 10:19:53,U1672,,0.0,0.0,0.0,0.0,Pending
TXN4125,2025-02-14 10:01:41,U7156,,0.0,0.0,0.0,0.0,Success
TXN2134,2025-02-14 10:18:48,U6144,Sell,90.02,38.05,3425.26,405.09,Failed
TXN4843,2025-02-14 10:00:30,U4065,,0.0,0.0,0.0,0.0,Success
TXN2224,2025-02-14 10:34:18,U6884,Sell,44.5,30.52,1358.14,200.25,Success
TXN3453,2025-02-14 10:44:33,U7691,Sell,73.15,35.46,2593.9,0.0,Pending
TXN2113,2025-02-14 10:37:24,U5453,Buy,63.48,32.42,2058.02,0.0,Success
TXN4059,2025-02-14 10:34:06,U1842,,0.0,0.0,0.0,0.0,Failed
TXN8732,2025-02-14 10:02:31,U6509,Sell,23.79,30.27,720.12,0.0,Pending
TXN1111,2025-02-14 10:39:53,U6058,Sell,88.44,33.61,2972.47,0.0,Failed
TXN4623,2025-02-14 10:22:50,U1862,Sell,66.55,38.6,2568.83,299.47,Success
TXN6716,2025-02-14 10:42:09,U1341,,0.0,0.0,0.0,0.0,Pending
TXN8015,2025-02-14 10:22:30,U8941,,0.0,0.0,0.0,0.0,Failed
TXN5073,2025-02-14 10:39:50,U2576,,0.0,0.0,0.0,0.0,Pending
TXN3489,2025-02-14 10:59:49,U1682,,0.0,0.0,0.0,0.0,Failed
TXN7350,2025-02-14 10:55:09,U1299,,0.0,0.0,0.0,0.0,Pending
TXN7923,2025-02-14 10:53:21,U5456,Buy,91.84,37.69,3461.45,0.0,Failed
TXN4733,2025-02-14 10:11:29,U2321,Buy,83.21,35.81,2979.75,374.44,Success
TXN4842,2025-02-14 10:33:06,U8373,Buy,80.45,39.48,3176.17,0.0,Failed
TXN9802,2025-02-14 10:16:36,U2601,Sell,98.04,32.5,3186.3,0.0,Pending
TXN7322,2025-02-14 10:14:48,U4212,,0.0,0.0,0.0,0.0,Failed
TXN3513,2025-02-14 10:54:49,U6970,Sell,46.31,38.99,1805.63,0.0,Success
TXN6466,2025-02-14 10:37:48,U1667,Buy,74.4,39.07,2906.81,334.8,Success
TXN9920,2025-02-14 10:07:54,U6367,Sell,87.86,30.53,2682.37,0.0,Failed
TXN9904,2025-02-14 10:46:59,U6456,Buy,60.38,30.49,1840.99,0.0,Failed
TXN2746,2025-02-14 10:54:33,U5621,,0.0,0.0,0.0,0.0,Failed
TXN2870,2025-02-14 10:20:08,U5441,Sell,18.34,35.97,659.69,0.0,Pending
TXN2527,2025-02-14 10:02:25,U1061,Sell,47.35,31.42,1487.74,213.08,Failed
TXN6931,2025-02-14 10:19:49,U6139,,0.0,0.0,0.0,0.0,Failed
TXN7537,2025-02-14 10:15:00,U9153,Sell,49.02,36.04,1766.68,0.0,Failed
TXN4745,2025-02-14 10:18:48,U5613,Buy,90.47,35.61,3221.64,0.0,Pending
TXN8029,2025-02-14 10:18:23,U9361,Buy,57.38,33.92,1946.33,0.0,Failed
TXN4828,2025-02-14 10:27:34,U4570,,0.0,0.0,0.0,0.0,Pending
TXN4385,2025-02-14 10:13:42,U2420,,0.0,0.0,0.0,0.0,Success
TXN2265,2025-02-14 10:46:15,U4227,Sell,20.23,31.09,628.95,91.03,Pending
TXN9302,2025-02-14 10:19:45,U8779,Sell,37.6,39.78,1495.73,0.0,Success
TXN3878,2025-02-14 10:15:28,U2806,Sell,16.85,36.99,623.28,33.7,Pending
TXN9556,2025-02-14 10:37:17,U6588,,0.0,0.0,0.0,0.0,Success
TXN6146,2025-02-14 10:47:31,U9119,Buy,57.5,33.07,1901.53,0.0,Success
TXN8809,2025-02-14 10:10:20,U7879,Sell,41.25,33.42,1378.58,0.0,Success
TXN9303,2025-02-14 10:16:34,U5737,Buy,39.59,30.86,1221.75,79.18,Pending
TXN6131,2025-02-14 10:05:19,U3065,Buy,43.22,31.29,1352.35,0.0,Failed
TXN5114,2025-02-14 10:00:24,U2092,Buy,70.38,30.48,2145.18,0.0,Failed
TXN2921,2025-02-14 10:20:46,U6012,Buy,99.94,34.92,3489.9,0.0,Success
TXN6888,2025-02-14 10:26:01,U2566,Sell,94.67,31.09,2943.29,0.0,Pending
TXN4733,2025-02-14 10:12:49,U8785,Sell,10.65,36.19,385.42,21.3,Pending
TXN9303,2025-02-14 10:04:41,U1255,,0.0,0.0,0.0,0.0,Pending
TXN8895,2025-02-14 10:43:51,U2673,,0.0,0.0,0.0,0.0,Failed
TXN6872,2025-02-14 10:06:44,U5583,,0.0,0.0,0.0,0.0,Failed
TXN4103,2025-02-14 10:37:02,U8968,Sell,59.41,39.56,2350.26,118.82,Pending
TXN7985,2025-02-14 10:49:35,U2276,,0.0,0.0,0.0,0.0,Failed
TXN9496,2025-02-14 10:04:40,U7268,,0.0,0.0,0.0,0.0,Failed
TXN3783,2025-02-14 10:13:20,U1380,,0.0,0.0,0.0,0.0,Success
TXN6107,2025-02-14 10:49:23,U7310,Sell,40.63,32.36,1314.79,182.84,Failed
TXN1042,2025-02-14 10:17:51,U6859,,0.0,0.0,0.0,0.0,Failed
TXN1779,2025-02-14 10:34:55,U2370,,0.0,0.0,0.0,0.0,Success
TXN1467,2025-02-14 10:12:06,U9076,,0.0,0.0,0.0,0.0,Success
TXN8487,2025-02-14 10:12:30,U3725,Sell,29.98,34.27,1027.41,0.0,Success
TXN3394,2025-02-14 10:44:18,U7321,Sell,62.66,32.6,2042.72,281.97,Success
TXN3691,2025-02-14 10:28:33,U6997,Buy,14.72,37.94,558.48,29.44,Pending
TXN4110,2025-02-14 10:52:29,U6000,Buy,27.53,36.59,1007.32,0.0,Success
TXN7894,2025-02-14 10:04:02,U7223,Buy,64.91,36.22,2351.04,0.0,Pending
TXN1181,2025-02-14 10:47:49,U6148,Sell,68.93,32.42,2234.71,0.0,Failed
TXN2458,2025-02-14 10:47:52,U4278,Sell,47.79,37.17,1776.35,95.58,Pending
TXN5727,2025-02-14 10:56:25,U3839,Buy,13.79,31.27,431.21,0.0,Success
TXN9530,2025-02-14 10:17:43,U4336,Sell,64.83,36.16,2344.25,291.74,Pending
TXN7017,2025-02-14 10:59:48,U3739,Sell,15.74,34.83,548.22,0.0,Pending
TXN8294,2025-02-14 10:31:17,U6822,Sell,38.32,31.62,1211.68,172.44,Success
TXN9782,2025-02-14 10:12:50,U8014,Sell,48.11,37.72,1814.71,96.22,Failed
TXN1053,2025-02-14 10:05:20,U3746,Buy,32.08,36.44,1169.0,0.0,Success
TXN5288,2025-02-14 10:12:11,U2207,Sell,76.34,32.14,2453.57,152.68,Pending
TXN8439,2025-02-14 10:19:41,U9298,,0.0,0.0,0.0,0.0,Pending
TXN9525,2025-02-14 10:13:40,U3083,Buy,43.45,32.86,1427.77,86.9,Failed
TXN5077,2025-02-14 10:51:34,U6564,Buy,41.68,34.9,1454.63,83.36,Success
TXN8086,2025-02-14 10:36:21,U3484,,0.0,0.0,0.0,0.0,Pending
TXN6257,2025-02-14 10:28:20,U2726,Buy,69.8,30.77,2147.75,0.0,Success
TXN3941,2025-02-14 10:07:00,U3291,Sell,96.51,31.07,2998.57,0.0,Success
TXN3511,2025-02-14 10:37:55,U6817,Buy,33.56,31.27,1049.42,67.12,Success
TXN7757,2025-02-14 10:50:46,U3090,Sell,33.77,32.03,1081.65,0.0,Failed
TXN1595,2025-02-14 10:18:12,U6273,Sell,53.96,38.62,2083.94,0.0,Failed
TXN3042,2025-02-14 10:43:36,U6782,,0.0,0.0,0.0,0.0,Pending
TXN9793,2025-02-14 10:20:22,U4050,Buy,73.56,33.93,2495.89,331.02,Failed
TXN1665,2025-02-14 10:14:10,U4149,,0.0,0.0,0.0,0.0,Success
TXN6590,2025-02-14 10:30:20,U2357,,0.0,0.0,0.0,0.0,Success
TXN9981,2025-02-14 10:06:50,U6800,Sell,40.47,34.54,1397.83,0.0,Failed
TXN3648,2025-02-14 10:43:00,U7241,Buy,89.1,33.3,2967.03,0.0,Failed
TXN4812,2025-02-14 10:00:59,U9750,Buy,63.97,33.73,2157.71,127.94,Failed
TXN7422,2025-02-14 10:38:52,U4560,,0.0,0.0,0.0,0.0,Failed
TXN3020,2025-02-14 10:42:50,U5757,,0.0,0.0,0.0,0.0,Success
TXN3839,2025-02-14 10:16:00,U2367,,0.0,0.0,0.0,0.0,Success
TXN5736,2025-02-14 10:06:12,U6935,Buy,54.5,39.13,2132.59,245.25,Success
TXN6459,2025-02-14 10:13:57,U4321,Sell,13.08,35.05,458.45,0.0,Pending
TXN9218,2025-02-14 10:29:32,U9733,Sell,29.13,30.89,899.83,0.0,Failed
TXN7637,2025-02-14 10:24:12,U2380,Sell,85.81,32.07,2751.93,171.62,Pending
TXN4292,2025-02-14 10:05:20,U1298,Sell,49.51,30.66,1517.98,0.0,Success
TXN3357,2025-02-14 10:31:28,U6415,,0.0,0.0,0.0,0.0,Failed
TXN9942,2025-02-14 10:39:28,U6417,,0.0,0.0,0.0,0.0,Success
TXN6435,2025-02-14 10:59:13,U9542,Buy,33.03,31.61,1044.08,0.0,Success
TXN2661,2025-02-14 10:11:31,U6662,,0.0,0.0,0.0,0.0,Success
TXN1080,2025-02-14 10:51:39,U9391,Buy,71.39,30.48,2175.97,321.25,Success
TXN5947,2025-02-14 10:50:52,U2701,Buy,42.24,30.6,1292.54,190.08,Success
TXN4967,2025-02-14 10:46:02,U5362,Sell,74.37,39.7,2952.49,0.0,Pending
TXN2182,2025-02-14 10:12:28,U3814,Sell,50.7,33.2,1683.24,0.0,Failed
TXN3921,2025-02-14 10:19:28,U6579,Sell,11.18,32.89,367.71,0.0,Success
TXN8430,2025-02-14 10:19:19,U5529,Sell,70.54,39.29,2771.52,317.43,Failed
TXN6528,2025-02-14 10:51:18,U4043,Sell,55.28,31.77,1756.25,248.76,Failed
TXN9993,2025-02-14 10:06:58,U3710,Sell,80.5,37.69,3034.04,362.25,Success
TXN9796,2025-02-14 10:02:40,U8998,Buy,10.72,37.62,403.29,48.24,Pending
TXN5044,2025-02-14 10:24:26,U2663,,0.0,0.0,0.0,0.0,Pending
TXN6596,2025-02-14 10:44:19,U4493,Buy,49.59,31.35,1554.65,0.0,Pending
TXN8765,2025-02-14 10:00:06,U9706,Buy,37.75,36.47,1376.74,0.0,Pending
TXN3950,2025-02-14 10:52:28,U7025,Sell,17.78,31.38,557.94,0.0,Success
TXN4934,2025-02-14 10:15:30,U1406,Buy,93.25,31.86,2970.95,419.62,Pending
TXN5119,2025-02-14 10:04:35,U4126,Buy,93.07,33.57,3124.36,0.0,Pending
TXN9837,2025-02-14 10:51:14,U5933,Buy,47.1,34.32,1616.47,0.0,Success
TXN1480,2025-02-14 10:14:05,U6098,,0.0,0.0,0.0,0.0,Success
TXN6829,2025-02-14 10:56:02,U7241,,0.0,0.0,0.0,0.0,Pending
TXN8079,2025-02-14 10:33:52,U2441,Sell,37.55,38.82,1457.69,0.0,Success
TXN5939,2025-02-14 10:22:10,U3765,Buy,29.13,38.81,1130.54,0.0,Failed
TXN6259,2025-02-14 10:49:30,U4063,,0.0,0.0,0.0,0.0,Pending
TXN7657,2025-02-14 10:24:15,U8178,Sell,59.48,39.99,2378.61,0.0,Failed
TXN9129,2025-02-14 10:00:00,U7349,Buy,95.91,32.88,3153.52,431.59,Failed
TXN2250,2025-02-14 10:22:04,U5602,Buy,37.74,39.8,1502.05,0.0,Pending
TXN6472,2025-02-14 10:00:59,U2753,Buy,22.76,36.34,827.1,102.42,Success
TXN5140,2025-02-14 10:06:58,U1270,,0.0,0.0,0.0,0.0,Failed
TXN7502,2025-02-14 10:13:43,U7773,Buy,51.8,31.53,1633.25,103.6,Pending
TXN6132,2025-02-14 10:19:26,U4321,Sell,47.64,36.48,1737.91,0.0,Failed
TXN6009,2025-02-14 10:26:36,U8853,,0.0,0.0,0.0,0.0,Success
TXN1078,2025-02-14 10:53:47,U2458,,0.0,0.0,0.0,0.0,Success
TXN8998,2025-02-14 10:41:59,U3209,Sell,10.11,36.41,368.11,0.0,Failed
TXN7304,2025-02-14 10:04:48,U5859,,0.0,0.0,0.0,0.0,Pending
TXN2959,2025-02-14 10:21:02,U8531,Sell,95.58,39.75,3799.3,0.0,Failed
TXN5639,2025-02-14 10:39:48,U6345,,0.0,0.0,0.0,0.0,Failed
TXN4013,2025-02-14 10:57:23,U3583,,0.0,0.0,0.0,0.0,Pending
TXN2173,2025-02-14 10:20:56,U2386,Sell,44.43,36.72,1631.47,88.86,Success
TXN3589,2025-02-14 10:49:57,U6527,Buy,92.0,35.05,3224.6,414.0,Failed
TXN1244,2025-02-14 10:13:03,U1898,,0.0,0.0,0.0,0.0,Failed
TXN8907,2025-02-14 10:50:17,U2166,Buy,14.43,34.69,500.58,64.94,Failed
TXN6941,2025-02-14 10:43:35,U6415,,0.0,0.0,0.0,0.0,Failed
TXN3524,2025-02-14 10:02:24,U8613,Buy,27.73,37.89,1050.69,0.0,Success
TXN9862,2025-02-14 10:42:08,U6887,Buy,72.89,39.57,2884.26,328.0,Pending
TXN4991,2025-02-14 10:36:56,U8499,,0.0,0.0,0.0,0.0,Pending
TXN9740,2025-02-14 10:56:05,U3562,Sell,10.69,35.51,379.6,48.1,Failed
TXN7278,2025-02-14 10:55:16,U7686,Buy,37.41,36.86,1378.93,74.82,Pending
TXN5436,2025-02-14 10:13:30,U1387,Buy,83.81,33.82,2834.45,167.62,Failed
TXN3021,2025-02-14 10:40:06,U9286,,0.0,0.0,0.0,0.0,Success
TXN9420,2025-02-14 10:05:24,U2031,Buy,78.33,35.18,2755.65,0.0,Success
TXN5744,2025-02-14 10:05:44,U2903,Sell,63.18,32.49,2052.72,0.0,Pending
TXN1021,2025-02-14 10:31:01,U5580,,0.0,0.0,0.0,0.0,Pending
TXN4916,2025-02-14 10:57:48,U3798,Buy,84.32,35.91,3027.93,0.0,Failed
TXN9521,2025-02-14 10:19:10,U5320,Sell,17.78,33.78,600.61,0.0,Pending
TXN1953,2025-02-14 10:35:28,U9621,Buy,95.0,36.55,3472.25,0.0,Success
TXN9289,2025-02-14 10:07:05,U4208,Buy,98.1,37.36,3665.02,196.2,Success
TXN4979,2025-02-14 10:32:29,U7732,Buy,47.3,37.29,1763.82,0.0,Pending
TXN3107,2025-02-14 10:24:35,U9750,Sell,17.53,34.32,601.63,0.0,Pending
TXN5634,2025-02-14 10:53:45,U5555,,0.0,0.0,0.0,0.0,Success
TXN4114,2025-02-14 10:11:38,U1961,Buy,89.86,38.32,3443.44,0.0,Failed
TXN6585,2025-02-14 10:46:46,U2978,Sell,57.31,39.16,2244.26,0.0,Pending
TXN1747,2025-02-14 10:08:59,U4134,,0.0,0.0,0.0,0.0,Failed
TXN7507,2025-02-14 10:34:46,U3670,,0.0,0.0,0.0,0.0,Pending
TXN1788,2025-02-14 10:36:43,U2862,Buy,40.29,32.28,1300.56,0.0,Pending
TXN1803,2025-02-14 10:09:45,U8421,Sell,60.49,31.8,1923.58,0.0,Failed
TXN8534,2025-02-14 10:06:07,U9933,Buy,85.94,35.32,3035.4,386.73,Success
TXN6703,2025-02-14 10:06:03,U1206,,0.0,0.0,0.0,0.0,Success
TXN1027,2025-02-14 10:42:48,U1501,Buy,94.74,32.16,3046.84,0.0,Pending
TXN9375,2025-02-14 10:11:47,U6096,,0.0,0.0,0.0,0.0,Success
TXN1342,2025-02-14 10:18:42,U5842,Sell,61.04,35.33,2156.54,274.68,Failed
TXN7761,2025-02-14 10:15:05,U5920,,0.0,0.0,0.0,0.0,Success
TXN8398,2025-02-14 10:28:39,U9617,,0.0,0.0,0.0,0.0,Pending
TXN6893,2025-02-14 10:00:29,U2002,Buy,65.66,30.89,2028.24,0.0,Success
TXN4513,2025-02-14 10:01:47,U8262,Sell,16.35,30.04,491.15,0.0,Failed
TXN7585,2025-02-14 10:37:58,U5384,Sell,81.66,35.38,2889.13,0.0,Failed
TXN9007,2025-02-14 10:08:38,U9698,Buy,56.07,35.35,1982.07,0.0,Pending
TXN5168,2025-02-14 10:17:28,U1913,Sell,49.59,38.51,1909.71,223.16,Success
TXN4644,2025-02-14 10:53:17,U7716,Sell,23.74,37.07,880.04,0.0,Success
TXN5464,2025-02-14 10:39:52,U5825,Sell,76.2,31.58,2406.4,0.0,Success
TXN2024,2025-02-14 10:29:57,U1915,,0.0,0.0,0.0,0.0,Pending
TXN4977,2025-02-14 10:55:49,U8174,Buy,72.78,37.94,2761.27,0.0,Failed
TXN5099,2025-02-14 10:49:36,U1835,Sell,13.55,38.64,523.57,60.98,Success
TXN7824,2025-02-14 10:21:41,U7361,Sell,87.12,36.93,3217.34,392.04,Pending
TXN7385,2025-02-14 10:28:38,U8496,Sell,51.25,37.93,1943.91,0.0,Success
TXN1638,2025-02-14 10:33:44,U1294,Buy,72.33,36.26,2622.69,0.0,Failed
TXN7926,2025-02-14 10:33:29,U4043,Buy,42.54,38.71,1646.72,0.0,Success
TXN6725,2025-02-14 10:01:55,U4893,Sell,88.46,36.07,3190.75,0.0,Success
TXN9449,2025-02-14 10:28:31,U2074,,0.0,0.0,0.0,0.0,Pending
TXN4344,2025-02-14 10:19:07,U3376,Sell,58.62,32.17,1885.81,0.0,Failed
TXN4939,2025-02-14 10:14:57,U9915,,0.0,0.0,0.0,0.0,Success
TXN5596,2025-02-14 10:00:30,U1777,Sell,93.91,38.75,3639.01,0.0,Failed
TXN1260,2025-02-14 10:07:14,U5981,Sell,48.94,37.36,1828.4,0.0,Pending
TXN1610,2025-02-14 10:45:54,U1760,,0.0,0.0,0.0,0.0,Failed
TXN8552,2025-02-14 10:50:12,U1113,Sell,27.36,36.05,986.33,123.12,Success
TXN9547,2025-02-14 10:28:40,U5369,,0.0,0.0,0.0,0.0,Success
TXN7693,2025-02-14 10:40:03,U7793,Sell,73.04,33.89,2475.33,0.0,Pending
TXN8498,2025-02-14 10:21:43,U4034,,0.0,0.0,0.0,0.0,Success
TXN7303,2025-02-14 10:42:30,U2626,Sell,73.66,36.33,2676.07,331.47,Failed
TXN5338,2025-02-14 10:06:34,U3265,Sell,84.92,37.95,3222.71,0.0,Success
TXN9736,2025-02-14 10:54:55,U8741,Sell,13.68,34.3,469.22,27.36,Failed
TXN9792,2025-02-14 10:36:22,U7315,Sell,87.76,31.01,2721.44,394.92,Success
TXN9610,2025-02-14 10:31:29,U2019,Sell,85.41,30.81,2631.48,0.0,Success
TXN5529,2025-02-14 10:57:05,U9813,Buy,59.69,38.87,2320.15,0.0,Success
TXN5799,2025-02-14 10:26:39,U3898,Sell,57.97,36.87,2137.35,115.94,Success
TXN7726,2025-02-14 10:45:16,U3663,Buy,30.93,35.02,1083.17,0.0,Pending
TXN6218,2025-02-14 10:53:00,U5861,Sell,68.98,32.83,2264.61,0.0,Failed
TXN1688,2025-02-14 10:59:04,U6273,Sell,60.59,31.02,1879.5,0.0,Pending
TXN1048,2025-02-14 10:39:06,U2244,,0.0,0.0,0.0,0.0,Pending
TXN7870,2025-02-14 10:04:39,U8624,Sell,20.63,37.52,774.04,41.26,Failed
TXN3670,2025-02-14 10:21:44,U8904,,0.0,0.0,0.0,0.0,Success
TXN1551,2025-02-14 10:09:43,U9629,Sell,50.83,39.15,1989.99,0.0,Success
TXN1392,2025-02-14 10:54:53,U1897,Sell,34.68,33.44,1159.7,156.06,Pending
TXN8353,2025-02-14 10:10:40,U9140,Sell,23.93,38.84,929.44,0.0,Success
TXN8389,2025-02-14 10:21:47,U9858,,0.0,0.0,0.0,0.0,Failed
TXN1358,2025-02-14 10:21:52,U4176,Buy,20.58,32.27,664.12,41.16,Failed
TXN1473,2025-02-14 10:45:24,U8477,Buy,70.46,32.17,2266.7,140.92,Success
TXN8626,2025-02-14 10:32:52,U6990,Sell,52.83,39.24,2073.05,237.73,Success
TXN5543,2025-02-14 10:07:58,U5809,,0.0,0.0,0.0,0.0,Failed
TXN9327,2025-02-14 10:37:34,U1577,Sell,42.31,38.68,1636.55,84.62,Pending
TXN8192,2025-02-14 10:37:29,U7090,Sell,43.0,37.76,1623.68,86.0,Success
TXN8347,2025-02-14 10:38:45,U4966,Sell,58.43,31.27,1827.11,0.0,Pending
TXN6666,2025-02-14 10:09:51,U4007,,0.0,0.0,0.0,0.0,Success
